name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
West Lynwood Street,145,5598922,131,970,1,404.2745583,1,25,,residential,6,"LINESTRING (-112.0782513 33.4647437, -112.0781367 33.4647247, -112.0771373 33.4647163, -112.0751571 33.4646976, -112.07507 33.4646972, -112.0747125 33.464697, -112.0745592 33.4646965, -112.0741268 33.4646911, -112.0740278 33.4646868, -112.0738957 33.4646876)",1
West Lynwood Street,146,5598922,131,132,1,188.2523892,1,25,,residential,6,"LINESTRING (-112.0782513 33.4647437, -112.0783957 33.4647676, -112.0801774 33.4647717, -112.0802779 33.4647719)",1
West Lynwood Street,147,5598922,132,131,1,188.2523892,1,25,,residential,6,"LINESTRING (-112.0802779 33.4647719, -112.0801774 33.4647717, -112.0783957 33.4647676, -112.0782513 33.4647437)",1
West Lynwood Street,148,5598922,132,1510,1,221.4687398,1,25,,residential,6,"LINESTRING (-112.0802779 33.4647719, -112.0803823 33.4647721, -112.0822389 33.4647751, -112.0824525 33.4647755, -112.0826654 33.4647751)",1
West Lynwood Street,149,5598922,1510,132,1,221.4687398,1,25,,residential,6,"LINESTRING (-112.0826654 33.4647751, -112.0824525 33.4647755, -112.0822389 33.4647751, -112.0803823 33.4647721, -112.0802779 33.4647719)",1
West Lynwood Street,150,5598922,1510,133,1,210.3187135,1,25,,residential,6,"LINESTRING (-112.0826654 33.4647751, -112.0828595 33.4647747, -112.0841685 33.4647732, -112.0849327 33.4647747)",1
West Lynwood Street,151,5598922,133,1510,1,210.3187135,1,25,,residential,6,"LINESTRING (-112.0849327 33.4647747, -112.0841685 33.4647732, -112.0828595 33.4647747, -112.0826654 33.4647751)",1
West Lynwood Street,152,5598922,133,134,1,196.064718,1,25,,residential,6,"LINESTRING (-112.0849327 33.4647747, -112.0870463 33.4647637)",1
West Lynwood Street,153,5598922,134,133,1,196.064718,1,25,,residential,6,"LINESTRING (-112.0870463 33.4647637, -112.0849327 33.4647747)",1
West Lynwood Street,154,5598922,134,135,1,199.7001926,1,25,,residential,6,"LINESTRING (-112.0870463 33.4647637, -112.0891991 33.4647736)",1
West Lynwood Street,155,5598922,135,134,1,199.7001926,1,25,,residential,6,"LINESTRING (-112.0891991 33.4647736, -112.0870463 33.4647637)",1
West Lynwood Street,156,5598922,135,77,1,194.0230242,1,25,,residential,6,"LINESTRING (-112.0891991 33.4647736, -112.0911388 33.4647648, -112.0912907 33.4647641)",1
West Lynwood Street,157,5598922,77,135,1,194.0230242,1,25,,residential,6,"LINESTRING (-112.0912907 33.4647641, -112.0911388 33.4647648, -112.0891991 33.4647736)",1
West Lynwood Street,158,5598922,77,136,1,200.9242381,1,25,,residential,6,"LINESTRING (-112.0912907 33.4647641, -112.0913644 33.4647638, -112.0914057 33.4647636, -112.0934567 33.4647549)",1
West Lynwood Street,159,5598922,136,77,1,200.9242381,1,25,,residential,6,"LINESTRING (-112.0934567 33.4647549, -112.0914057 33.4647636, -112.0913644 33.4647638, -112.0912907 33.4647641)",1
West Lynwood Street,160,5598922,136,137,1,99.2272152,1,25,,residential,6,"LINESTRING (-112.0934567 33.4647549, -112.0945264 33.4647535)",1
West Lynwood Street,161,5598922,137,136,1,99.2272152,1,25,,residential,6,"LINESTRING (-112.0945264 33.4647535, -112.0934567 33.4647549)",1
North 1st Street,162,5600517,918,919,1,11.37525613,1,29,,residential,6,"LINESTRING (-112.0725603 33.4481907, -112.0725601 33.448293)",1
North 1st Street,163,5600517,919,918,1,11.37525613,1,29,,residential,6,"LINESTRING (-112.0725601 33.448293, -112.0725603 33.4481907)",1
North 1st Street,164,5600517,919,153,1,114.0515601,1,29,,residential,6,"LINESTRING (-112.0725601 33.448293, -112.07256 33.448368, -112.0725622 33.4488071, -112.0725641 33.448952, -112.072566 33.4492503, -112.0725622 33.4493186)",1
North 1st Street,165,5600517,153,919,1,114.0515601,1,29,,residential,6,"LINESTRING (-112.0725622 33.4493186, -112.072566 33.4492503, -112.0725641 33.448952, -112.0725622 33.4488071, -112.07256 33.448368, -112.0725601 33.448293)",1
North 1st Street,166,5600517,153,154,1,119.9153454,1,29,,residential,6,"LINESTRING (-112.0725622 33.4493186, -112.0725608 33.449375, -112.0725492 33.4498376, -112.072553 33.4503104, -112.0725534 33.4503969)",1
North 1st Street,167,5600517,154,153,1,119.9153454,1,29,,residential,6,"LINESTRING (-112.0725534 33.4503969, -112.072553 33.4503104, -112.0725492 33.4498376, -112.0725608 33.449375, -112.0725622 33.4493186)",1
North 1st Street,168,5600517,154,155,1,109.3833206,1,29,,residential,6,"LINESTRING (-112.0725534 33.4503969, -112.0725537 33.4504523, -112.0725537 33.4511134, -112.0725519 33.4512931, -112.0725514 33.4513806)",1
North 1st Street,169,5600517,155,154,1,109.3833206,1,29,,residential,6,"LINESTRING (-112.0725514 33.4513806, -112.0725519 33.4512931, -112.0725537 33.4511134, -112.0725537 33.4504523, -112.0725534 33.4503969)",1
North Alvarado Road,170,5600656,166,167,1,202.441488,1,25,,residential,6,"LINESTRING (-112.071603 33.4657317, -112.071603 33.4658665, -112.071603 33.466022, -112.0716028 33.4665516, -112.0716027 33.4671758, -112.0716026 33.4675523)",1
North Alvarado Road,171,5600656,167,166,1,202.441488,1,25,,residential,6,"LINESTRING (-112.0716026 33.4675523, -112.0716027 33.4671758, -112.0716028 33.4665516, -112.071603 33.466022, -112.071603 33.4658665, -112.071603 33.4657317)",1
North 17th Street,172,5600676,168,1987,1,22.9617992,1,25,,residential,6,"LINESTRING (-112.045496 33.4568811, -112.0454965 33.4570876)",1
North 17th Street,173,5600676,1987,168,1,22.9617992,1,25,,residential,6,"LINESTRING (-112.0454965 33.4570876, -112.045496 33.4568811)",1
North 17th Street,174,5600686,908,170,1,122.3713224,1,25,,residential,6,"LINESTRING (-112.0455554 33.4483563, -112.045554 33.448454, -112.0455558 33.4489226, -112.0455577 33.4494568)",1
North 17th Street,175,5600686,170,908,1,122.3713224,1,25,,residential,6,"LINESTRING (-112.0455577 33.4494568, -112.0455558 33.4489226, -112.045554 33.448454, -112.0455554 33.4483563)",1
North 17th Street,176,5600686,170,171,1,110.784034,1,25,,residential,6,"LINESTRING (-112.0455577 33.4494568, -112.0455551 33.4499547, -112.0455549 33.4504531)",1
North 17th Street,177,5600686,171,170,1,110.784034,1,25,,residential,6,"LINESTRING (-112.0455549 33.4504531, -112.0455551 33.4499547, -112.0455577 33.4494568)",1
North 17th Street,178,5600686,171,172,1,107.6317341,1,25,,residential,6,"LINESTRING (-112.0455549 33.4504531, -112.0455546 33.4509004, -112.0455473 33.45132, -112.0455455 33.451421)",1
North 17th Street,179,5600686,172,171,1,107.6317341,1,25,,residential,6,"LINESTRING (-112.0455455 33.451421, -112.0455473 33.45132, -112.0455546 33.4509004, -112.0455549 33.4504531)",1
North 17th Street,180,5600686,172,1576,1,167.9988987,1,25,,residential,6,"LINESTRING (-112.0455455 33.451421, -112.0455481 33.4515694, -112.0455539 33.4519096, -112.0455533 33.4529318)",1
North 17th Street,181,5600686,1576,172,1,167.9988987,1,25,,residential,6,"LINESTRING (-112.0455533 33.4529318, -112.0455539 33.4519096, -112.0455481 33.4515694, -112.0455455 33.451421)",1
North 17th Street,182,5600686,1576,173,1,139.9277172,1,25,,residential,6,"LINESTRING (-112.0455533 33.4529318, -112.045553 33.4533577, -112.045553 33.4534638, -112.0455525 33.4541902)",1
North 17th Street,183,5600686,173,1576,1,139.9277172,1,25,,residential,6,"LINESTRING (-112.0455525 33.4541902, -112.045553 33.4534638, -112.045553 33.4533577, -112.0455533 33.4529318)",1
North 17th Street,184,5600686,173,174,1,99.03288962,1,25,,residential,6,"LINESTRING (-112.0455525 33.4541902, -112.0455521 33.4549843, -112.0455822 33.4550775)",1
North 17th Street,185,5600686,174,173,1,99.03288962,1,25,,residential,6,"LINESTRING (-112.0455822 33.4550775, -112.0455521 33.4549843, -112.0455525 33.4541902)",1
North 17th Street,186,5600687,175,1103,1,106.6160901,1,25,,residential,6,"LINESTRING (-112.0454869 33.4628104, -112.0454832 33.4632842, -112.0454792 33.4637692)",1
North 17th Street,187,5600687,1103,175,1,106.6160901,1,25,,residential,6,"LINESTRING (-112.0454792 33.4637692, -112.0454832 33.4632842, -112.0454869 33.4628104)",1
North 17th Street,188,5600689,176,177,1,98.75415716,1,25,,residential,6,"LINESTRING (-112.0454682 33.4605099, -112.0454674 33.4609644, -112.045472 33.461398)",1
North 17th Street,189,5600689,177,176,1,98.75415716,1,25,,residential,6,"LINESTRING (-112.045472 33.461398, -112.0454674 33.4609644, -112.0454682 33.4605099)",1
North 17th Street,190,5600695,178,63,1,100.3648575,1,25,,residential,6,"LINESTRING (-112.0455138 33.4657732, -112.0455142 33.4659236, -112.0455151 33.4662299, -112.0455152 33.4662812, -112.0455165 33.4666758)",1
North 17th Street,191,5600695,63,178,1,100.3648575,1,25,,residential,6,"LINESTRING (-112.0455165 33.4666758, -112.0455152 33.4662812, -112.0455151 33.4662299, -112.0455142 33.4659236, -112.0455138 33.4657732)",1
North 17th Street,192,5600695,63,179,1,100.5330807,1,25,,residential,6,"LINESTRING (-112.0455165 33.4666758, -112.0455123 33.4671313, -112.0455106 33.4675799)",1
North 17th Street,193,5600695,179,63,1,100.5330807,1,25,,residential,6,"LINESTRING (-112.0455106 33.4675799, -112.0455123 33.4671313, -112.0455165 33.4666758)",1
East Madison Street,194,5600772,181,17,1,117.8637942,1,25,,residential,6,"LINESTRING (-112.0621025 33.4456248, -112.0608322 33.4456176)",1
East Madison Street,195,5600772,17,181,1,117.8637942,1,25,,residential,6,"LINESTRING (-112.0608322 33.4456176, -112.0621025 33.4456248)",1
East Madison Street,196,5600772,17,182,1,170.4147254,1,25,,residential,6,"LINESTRING (-112.0608322 33.4456176, -112.0602527 33.4456199, -112.0594574 33.445623, -112.0589955 33.4456248)",1
East Madison Street,197,5600772,182,17,1,170.4147254,1,25,,residential,6,"LINESTRING (-112.0589955 33.4456248, -112.0594574 33.445623, -112.0602527 33.4456199, -112.0608322 33.4456176)",1
East Madison Street,198,5600773,825,184,1,31.28907783,1,29,,residential,6,"LINESTRING (-112.0475666 33.4461797, -112.0472294 33.4461757)",1
East Madison Street,199,5600773,184,825,1,31.28907783,1,29,,residential,6,"LINESTRING (-112.0472294 33.4461757, -112.0475666 33.4461797)",1
East Madison Street,200,5600773,184,185,1,153.5910876,1,29,,residential,6,"LINESTRING (-112.0472294 33.4461757, -112.045574 33.4461718)",1
East Madison Street,201,5600773,185,184,1,153.5910876,1,29,,residential,6,"LINESTRING (-112.045574 33.4461718, -112.0472294 33.4461757)",1
East Madison Street,202,5600773,185,186,1,202.0785467,1,29,,residential,6,"LINESTRING (-112.045574 33.4461718, -112.0438763 33.4461748, -112.043396 33.4461757)",1
East Madison Street,203,5600773,186,185,1,202.0785467,1,29,,residential,6,"LINESTRING (-112.043396 33.4461757, -112.0438763 33.4461748, -112.045574 33.4461718)",1
East Madison Street,204,5600773,186,187,1,199.9071157,1,29,,residential,6,"LINESTRING (-112.043396 33.4461757, -112.0412414 33.4461737)",1
East Madison Street,205,5600773,187,186,1,199.9071157,1,29,,residential,6,"LINESTRING (-112.0412414 33.4461737, -112.043396 33.4461757)",1
East Madison Street,206,5600773,187,188,1,208.2574964,1,29,,residential,6,"LINESTRING (-112.0412414 33.4461737, -112.0389968 33.4461761)",1
East Madison Street,207,5600773,188,187,1,208.2574964,1,29,,residential,6,"LINESTRING (-112.0389968 33.4461761, -112.0412414 33.4461737)",1
East Madison Street,208,5600774,190,191,1,204.1176922,1,25,,residential,6,"LINESTRING (-112.0564403 33.4461329, -112.0559499 33.4461342, -112.0557781 33.4461346, -112.0542404 33.4461476)",1
East Madison Street,209,5600774,191,190,1,204.1176922,1,25,,residential,6,"LINESTRING (-112.0542404 33.4461476, -112.0557781 33.4461346, -112.0559499 33.4461342, -112.0564403 33.4461329)",1
East Madison Street,210,5600783,193,1316,1,15.25487202,1,25,,residential,6,"LINESTRING (-112.0302694 33.4463211, -112.030105 33.4463191)",1
East Madison Street,211,5600783,1316,193,1,15.25487202,1,25,,residential,6,"LINESTRING (-112.030105 33.4463191, -112.0302694 33.4463211)",1
East Madison Street,212,5600783,1316,1974,1,11.19022436,1,25,,residential,6,"LINESTRING (-112.030105 33.4463191, -112.0299844 33.4463179)",1
East Madison Street,213,5600783,1974,1316,1,11.19022436,1,25,,residential,6,"LINESTRING (-112.0299844 33.4463179, -112.030105 33.4463191)",1
East Madison Street,214,5600785,51,194,1,119.9057462,1,29,,residential,6,"LINESTRING (-112.0738259 33.4460779, -112.0737105 33.4460779, -112.073282 33.4460818, -112.0731154 33.4460807, -112.0728163 33.4460786, -112.0727252 33.446078, -112.0726971 33.446078, -112.0725336 33.4460779)",1
East Madison Street,215,5600785,194,51,1,119.9057462,1,29,,residential,6,"LINESTRING (-112.0725336 33.4460779, -112.0726971 33.446078, -112.0727252 33.446078, -112.0728163 33.4460786, -112.0731154 33.4460807, -112.073282 33.4460818, -112.0737105 33.4460779, -112.0738259 33.4460779)",1
East Fillmore Street,216,5600951,195,196,1,305.8074432,1,25,,residential,6,"LINESTRING (-112.0359977 33.4551863, -112.0348212 33.4551818, -112.0337654 33.4551774, -112.0331421 33.4551748, -112.0327014 33.455173)",1
East Fillmore Street,217,5600951,196,195,1,305.8074432,1,25,,residential,6,"LINESTRING (-112.0327014 33.455173, -112.0331421 33.4551748, -112.0337654 33.4551774, -112.0348212 33.4551818, -112.0359977 33.4551863)",1
East Fillmore Street,218,5600951,196,197,1,231.4531974,1,25,,residential,6,"LINESTRING (-112.0327014 33.455173, -112.0321952 33.4551718, -112.0321297 33.4551714, -112.0317277 33.4551687, -112.031057 33.4551643, -112.0303586 33.4551597, -112.0302066 33.4551587)",1
East Fillmore Street,219,5600951,197,196,1,231.4531974,1,25,,residential,6,"LINESTRING (-112.0302066 33.4551587, -112.0303586 33.4551597, -112.031057 33.4551643, -112.0317277 33.4551687, -112.0321297 33.4551714, -112.0321952 33.4551718, -112.0327014 33.455173)",1
East Fillmore Street,220,5600966,199,200,1,142.1280517,1,25,,residential,6,"LINESTRING (-112.0620653 33.4548347, -112.0605333 33.4548299)",1
East Fillmore Street,221,5600966,200,199,1,142.1280517,1,25,,residential,6,"LINESTRING (-112.0605333 33.4548299, -112.0620653 33.4548347)",1
East Fillmore Street,222,5600966,200,201,1,146.0929084,1,25,,residential,6,"LINESTRING (-112.0605333 33.4548299, -112.0589586 33.4548402)",1
East Fillmore Street,223,5600966,201,200,1,146.0929084,1,25,,residential,6,"LINESTRING (-112.0589586 33.4548402, -112.0605333 33.4548299)",1
East Fillmore Street,224,5600966,201,81,1,230.7894815,1,25,,residential,6,"LINESTRING (-112.0589586 33.4548402, -112.0564709 33.4548414)",1
East Fillmore Street,225,5600966,81,201,1,230.7894815,1,25,,residential,6,"LINESTRING (-112.0564709 33.4548414, -112.0589586 33.4548402)",1
East Fillmore Street,226,5600966,81,202,1,189.8026981,1,25,,residential,6,"LINESTRING (-112.0564709 33.4548414, -112.054425 33.4548406)",1
East Fillmore Street,227,5600966,202,81,1,189.8026981,1,25,,residential,6,"LINESTRING (-112.054425 33.4548406, -112.0564709 33.4548414)",1
East Fillmore Street,228,5600966,202,203,1,207.9228916,1,25,,residential,6,"LINESTRING (-112.054425 33.4548406, -112.0521838 33.4548484)",1
East Fillmore Street,229,5600966,203,202,1,207.9228916,1,25,,residential,6,"LINESTRING (-112.0521838 33.4548484, -112.054425 33.4548406)",1
East Fillmore Street,230,5600966,203,204,1,300.9932811,1,25,,residential,6,"LINESTRING (-112.0521838 33.4548484, -112.0497432 33.4548544, -112.0489394 33.4548493)",1
East Fillmore Street,231,5600966,204,203,1,300.9932811,1,25,,residential,6,"LINESTRING (-112.0489394 33.4548493, -112.0497432 33.4548544, -112.0521838 33.4548484)",1
East Fillmore Street,232,5600966,204,205,1,116.5729331,1,25,,residential,6,"LINESTRING (-112.0489394 33.4548493, -112.0480478 33.4548378, -112.0478269 33.4548349, -112.047683 33.4548331)",1
East Fillmore Street,233,5600966,205,204,1,116.5729331,1,25,,residential,6,"LINESTRING (-112.047683 33.4548331, -112.0478269 33.4548349, -112.0480478 33.4548378, -112.0489394 33.4548493)",1
East Fillmore Street,234,5600967,211,1090,1,94.48736353,2,25,,residential,6,"LINESTRING (-112.065242 33.4544971, -112.0654059 33.4545275, -112.0661209 33.4545358, -112.0662564 33.4545374)",0
East Fillmore Street,235,5600967,1090,1093,1,114.1849288,2,25,,residential,6,"LINESTRING (-112.0662564 33.4545374, -112.0674872 33.4545404)",0
East Fillmore Street,236,5600967,1093,1096,1,44.71541308,2,25,,residential,6,"LINESTRING (-112.0674872 33.4545404, -112.0678504 33.4545337, -112.0679691 33.4545341)",0
East Fillmore Street,237,5600967,1096,1097,1,187.7077287,2,25,,residential,6,"LINESTRING (-112.0679691 33.4545341, -112.0681306 33.4545408, -112.0686782 33.4545397, -112.0698721 33.4545359, -112.0699922 33.4545364)",0
East Fillmore Street,238,5600967,1097,1094,1,119.0691096,2,25,,residential,6,"LINESTRING (-112.0699922 33.4545364, -112.0701058 33.4545369, -112.0705933 33.4545351, -112.0706975 33.4545389, -112.0711609 33.4545438, -112.0712755 33.454545)",0
East Fillmore Street,239,5600967,1094,1092,1,118.0770952,2,25,,residential,6,"LINESTRING (-112.0712755 33.454545, -112.0713821 33.4545468, -112.0719163 33.4545557, -112.0724309 33.4545403, -112.0724765 33.4545434, -112.0725476 33.4545456)",0
East Fillmore Street,240,5600967,1092,928,1,117.6442598,2,25,,residential,6,"LINESTRING (-112.0725476 33.4545456, -112.0727027 33.4545486, -112.0731965 33.4545625, -112.0734818 33.4545651, -112.0736868 33.4545714, -112.0737927 33.454632)",0
East Fillmore Street,241,5600968,213,214,1,60.60369397,1,25,,residential,6,"LINESTRING (-112.0390154 33.4552169, -112.0385007 33.4552113, -112.0383622 33.4552098)",1
East Fillmore Street,242,5600968,214,213,1,60.60369397,1,25,,residential,6,"LINESTRING (-112.0383622 33.4552098, -112.0385007 33.4552113, -112.0390154 33.4552169)",1
West Woodland Avenue,243,5600970,1579,1563,1,102.8569168,1,25,,residential,6,"LINESTRING (-112.0848123 33.4511026, -112.0854305 33.4510974, -112.0859209 33.4510933)",1
West Woodland Avenue,244,5600970,1563,1579,1,102.8569168,1,25,,residential,6,"LINESTRING (-112.0859209 33.4510933, -112.0854305 33.4510974, -112.0848123 33.4511026)",1
West Woodland Avenue,245,5600970,1563,1562,1,103.8682498,1,25,,residential,6,"LINESTRING (-112.0859209 33.4510933, -112.0864015 33.4510893, -112.0870404 33.4510839)",1
West Woodland Avenue,246,5600970,1562,1563,1,103.8682498,1,25,,residential,6,"LINESTRING (-112.0870404 33.4510839, -112.0864015 33.4510893, -112.0859209 33.4510933)",1
West Woodland Avenue,247,5600970,1562,1398,1,103.5345126,1,25,,residential,6,"LINESTRING (-112.0870404 33.4510839, -112.0876217 33.4510772, -112.0881563 33.4510789)",1
West Woodland Avenue,248,5600970,1398,1562,1,103.5345126,1,25,,residential,6,"LINESTRING (-112.0881563 33.4510789, -112.0876217 33.4510772, -112.0870404 33.4510839)",1
West Woodland Avenue,249,5600970,1398,1402,1,103.7418475,1,25,,residential,6,"LINESTRING (-112.0881563 33.4510789, -112.0892744 33.4510668)",1
West Woodland Avenue,250,5600970,1402,1398,1,103.7418475,1,25,,residential,6,"LINESTRING (-112.0892744 33.4510668, -112.0881563 33.4510789)",1
West Woodland Avenue,251,5600970,1402,1336,1,200.6712658,1,25,,residential,6,"LINESTRING (-112.0892744 33.4510668, -112.0902778 33.4510519, -112.0912952 33.4510523, -112.0914372 33.4510524)",1
West Woodland Avenue,252,5600970,1336,1402,1,200.6712658,1,25,,residential,6,"LINESTRING (-112.0914372 33.4510524, -112.0912952 33.4510523, -112.0902778 33.4510519, -112.0892744 33.4510668)",1
